call_volume,datetime,tempmax,tempmin,temp,feelslike,precip,preciptype,snow,snowdepth,windgust,windspeed,windspeedmax,severerisk,conditions,description
56,2022-08-06,92.0,53.1,71.1,70.4,0.0,,0.0,0.0,15.7,9.2,9.2,,Clear,Clear conditions throughout the day.
53,2022-08-08,80.1,56.9,65.8,65.8,0.0,,0.0,0.0,21.9,17.2,17.2,,Partially cloudy,Partly cloudy throughout the day.
59,2022-08-09,86.0,59.0,67.0,67.0,0.059,rain,0.0,0.0,29.8,22.2,22.2,,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
51,2022-08-10,81.0,61.1,68.5,68.5,0.0,,0.0,0.0,19.0,11.4,11.4,,Partially cloudy,Partly cloudy throughout the day.
64,2022-08-11,87.2,50.0,67.8,67.6,0.0,,0.0,0.0,22.4,15.0,15.0,,Clear,Clear conditions throughout the day.
59,2022-08-12,77.0,55.1,64.8,64.8,0.0,,0.0,0.0,21.3,11.4,11.4,,Partially cloudy,Partly cloudy throughout the day.
59,2022-08-13,83.0,50.0,65.9,65.7,0.0,,0.0,0.0,18.3,12.8,12.8,,Clear,Clear conditions throughout the day.
51,2022-08-14,87.2,52.1,69.4,69.0,0.0,,0.0,0.0,18.1,11.4,11.4,,Clear,Clear conditions throughout the day.
65,2022-08-15,90.0,52.1,71.0,70.5,0.0,,0.0,0.0,20.6,13.9,13.9,,Clear,Clear conditions throughout the day.
72,2022-08-16,92.0,52.1,72.2,71.3,0.0,,0.0,0.0,23.9,17.2,17.2,,Clear,Clear conditions throughout the day.
56,2022-08-17,95.0,56.0,76.6,76.5,0.0,,0.0,0.0,13.9,8.1,8.1,,Partially cloudy,Partly cloudy throughout the day.
69,2022-08-18,92.0,66.8,77.2,77.7,0.0,,0.0,0.0,17.4,15.0,15.0,,Partially cloudy,Partly cloudy throughout the day.
53,2022-08-19,81.0,63.0,69.9,70.0,0.0,,0.0,0.0,19.5,15.0,15.0,,Partially cloudy,Partly cloudy throughout the day.
64,2022-08-20,83.0,61.1,68.2,68.2,0.0,,0.0,0.0,15.9,6.9,6.9,,Partially cloudy,Partly cloudy throughout the day.
61,2022-08-21,92.9,51.2,71.5,70.8,0.0,,0.0,0.0,15.4,10.3,10.3,,Partially cloudy,Partly cloudy throughout the day.
80,2022-08-22,87.2,59.0,73.3,73.0,0.0,,0.0,0.0,20.1,13.9,13.9,,Partially cloudy,Partly cloudy throughout the day.
60,2022-08-23,89.1,53.1,71.6,71.2,0.0,,0.0,0.0,23.0,17.2,17.2,,Clear,Clear conditions throughout the day.
83,2022-08-24,90.0,57.8,73.0,73.0,0.0,,0.0,0.0,16.3,9.2,9.2,,Clear,Clear conditions throughout the day.
59,2022-08-25,93.8,60.2,74.4,74.5,0.0,,0.0,0.0,18.8,11.4,11.4,,Clear,Clear conditions throughout the day.
61,2022-08-26,84.8,56.9,69.8,69.8,0.0,,0.0,0.0,20.6,16.1,16.1,,Partially cloudy,Partly cloudy throughout the day.
59,2022-08-27,75.8,55.1,66.9,66.9,0.0,,0.0,0.0,20.8,17.8,17.8,,Partially cloudy,Partly cloudy throughout the day.
58,2022-08-28,81.0,51.2,65.5,65.4,0.0,,0.0,0.0,23.0,16.1,16.1,,Clear,Clear conditions throughout the day.
54,2022-08-29,90.0,53.1,69.9,69.5,0.0,,0.0,0.0,13.0,10.3,10.3,,Partially cloudy,Partly cloudy throughout the day.
61,2022-08-31,91.1,60.2,72.8,72.2,0.0,,0.0,0.0,17.7,13.9,13.9,,Clear,Clear conditions throughout the day.
65,2022-09-01,91.1,50.0,69.7,69.1,0.0,,0.0,0.0,17.2,13.9,13.9,,Clear,Clear conditions throughout the day.
50,2022-09-02,86.0,54.0,67.6,67.7,0.0,,0.0,0.0,24.2,20.8,20.8,,Clear,Clear conditions throughout the day.
58,2022-09-03,80.1,57.8,67.5,67.5,0.0,,0.0,0.0,13.9,8.1,8.1,,Partially cloudy,Partly cloudy throughout the day.
58,2022-09-04,88.1,51.2,68.9,68.5,0.0,,0.0,0.0,19.5,12.8,12.8,,Clear,Clear conditions throughout the day.
60,2022-09-05,83.0,59.0,69.7,69.3,0.0,,0.0,0.0,29.9,23.0,23.0,,Partially cloudy,Clearing in the afternoon.
55,2022-09-06,90.0,48.8,69.2,68.5,0.0,,0.0,0.0,17.2,11.4,11.4,,Clear,Clear conditions throughout the day.
61,2022-09-07,88.1,54.0,70.7,69.8,0.0,,0.0,0.0,24.2,18.3,18.3,,Partially cloudy,Partly cloudy throughout the day.
51,2022-09-08,82.1,46.1,64.8,64.3,0.0,,0.0,0.0,27.7,19.7,19.7,,Clear,Clear conditions throughout the day.
67,2022-09-09,91.1,51.2,69.9,69.0,0.0,,0.0,0.0,27.7,21.9,21.9,,Partially cloudy,Partly cloudy throughout the day.
59,2022-09-10,89.1,51.2,70.0,69.3,0.0,,0.0,0.0,18.1,13.9,13.9,,Overcast,Cloudy skies throughout the day.
53,2022-09-11,80.1,60.2,68.4,68.4,0.0,,0.0,0.0,14.8,12.8,12.8,,Partially cloudy,Partly cloudy throughout the day.
74,2022-09-12,74.9,60.2,65.9,65.9,0.012,rain,0.0,0.0,16.1,8.1,8.1,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
59,2022-09-13,74.9,60.2,66.0,66.0,0.0,,0.0,0.0,13.9,11.4,11.4,,Overcast,Cloudy skies throughout the day.
50,2022-09-14,78.2,51.2,64.4,64.4,0.0,,0.0,0.0,13.0,11.4,11.4,,Partially cloudy,Partly cloudy throughout the day.
63,2022-09-15,74.0,55.1,64.4,64.4,0.0,,0.0,0.0,13.2,9.2,9.2,,Partially cloudy,Partly cloudy throughout the day.
58,2022-09-16,74.9,55.1,63.0,63.0,0.0,,0.0,0.0,15.7,12.8,12.8,,Partially cloudy,Partly cloudy throughout the day.
64,2022-09-17,69.2,45.0,57.8,57.8,0.0,,0.0,0.0,15.2,10.3,10.3,,Partially cloudy,Partly cloudy throughout the day.
57,2022-09-18,75.8,50.0,62.5,62.5,0.0,,0.0,0.0,14.3,11.4,11.4,,Partially cloudy,Partly cloudy throughout the day.
58,2022-09-19,77.0,47.9,61.4,61.3,0.0,,0.0,0.0,15.2,10.3,10.3,,Partially cloudy,Partly cloudy throughout the day.
59,2022-09-20,73.1,54.0,62.1,62.1,0.0,,0.0,0.0,19.9,9.2,9.2,,Partially cloudy,Partly cloudy throughout the day.
77,2022-09-21,66.8,56.9,61.3,61.3,0.012,rain,0.0,0.0,11.9,11.4,11.4,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
61,2022-09-22,74.0,54.0,64.8,64.8,0.0,,0.0,0.0,16.8,10.3,10.3,,Partially cloudy,Partly cloudy throughout the day.
57,2022-09-23,78.2,45.0,59.5,59.2,0.0,,0.0,0.0,14.8,11.4,11.4,,Partially cloudy,Clearing in the afternoon.
56,2022-09-24,82.1,45.0,62.7,62.5,0.0,,0.0,0.0,16.6,12.8,12.8,,Clear,Clear conditions throughout the day.
55,2022-09-25,84.8,46.1,64.1,63.9,0.0,,0.0,0.0,13.0,8.1,8.1,,Partially cloudy,Partly cloudy throughout the day.
57,2022-09-26,89.1,52.1,68.2,67.8,0.0,,0.0,0.0,11.9,8.1,8.1,,Clear,Clear conditions throughout the day.
68,2022-09-27,74.9,53.1,62.6,62.6,0.0,,0.0,0.0,16.1,16.1,16.1,,Partially cloudy,Becoming cloudy in the afternoon.
65,2022-09-28,72.0,50.0,60.7,60.6,0.114,rain,0.0,0.0,21.7,13.9,13.9,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
62,2022-09-29,71.1,59.0,64.1,64.1,0.0,,0.0,0.0,20.8,15.0,15.0,,Overcast,Cloudy skies throughout the day.
48,2022-09-30,68.0,53.1,58.9,58.9,0.0,,0.0,0.0,21.7,18.3,18.3,,Partially cloudy,Partly cloudy throughout the day.
56,2022-10-01,87.2,46.1,63.9,63.2,0.0,,0.0,0.0,17.0,15.0,15.0,,Partially cloudy,Clearing in the afternoon.
54,2022-10-02,87.2,47.9,64.2,63.7,0.0,,0.0,0.0,12.1,13.9,13.9,,Clear,Clear conditions throughout the day.
73,2022-10-03,80.1,53.1,61.7,61.7,0.0,,0.0,0.0,11.4,13.9,13.9,,Partially cloudy,Partly cloudy throughout the day.
64,2022-10-04,72.0,52.1,59.1,59.1,0.0,,0.0,0.0,11.2,9.2,9.2,,Partially cloudy,Partly cloudy throughout the day.
50,2022-10-05,69.2,52.1,58.6,58.6,0.0,,0.0,0.0,16.8,9.2,9.2,,Partially cloudy,Partly cloudy throughout the day.
62,2022-10-06,71.1,47.9,57.5,57.5,0.0,,0.0,0.0,11.0,5.8,5.8,,Partially cloudy,Partly cloudy throughout the day.
74,2022-10-07,74.9,48.8,59.1,59.0,0.0,,0.0,0.0,13.2,8.1,8.1,,Partially cloudy,Partly cloudy throughout the day.
65,2022-10-08,81.0,47.0,60.5,60.5,0.0,,0.0,0.0,12.8,11.4,11.4,,Partially cloudy,Partly cloudy throughout the day.
31,2022-10-09,83.0,46.1,61.5,61.3,0.0,,0.0,0.0,12.8,8.1,8.1,,Clear,Clear conditions throughout the day.
63,2022-10-10,82.1,46.1,62.4,62.0,0.0,,0.0,0.0,14.5,8.1,8.1,,Partially cloudy,Partly cloudy throughout the day.
58,2022-10-11,73.1,51.2,61.1,61.1,0.0,,0.0,0.0,20.4,16.1,16.1,,Partially cloudy,Partly cloudy throughout the day.
68,2022-10-12,79.1,39.8,58.1,57.8,0.0,,0.0,0.0,11.4,8.1,8.1,,Clear,Clear conditions throughout the day.
63,2022-10-13,81.0,43.1,58.7,58.4,0.0,,0.0,0.0,13.6,10.3,10.3,,Clear,Clear conditions throughout the day.
58,2022-10-14,82.1,41.0,58.9,58.7,0.0,,0.0,0.0,15.4,13.9,13.9,,Clear,Clear conditions throughout the day.
58,2022-10-15,86.0,41.0,60.0,59.6,0.0,,0.0,0.0,13.4,9.2,9.2,,Clear,Clear conditions throughout the day.
57,2022-10-16,69.2,47.9,57.5,56.9,0.0,,0.0,0.0,16.6,17.2,17.2,,Partially cloudy,Partly cloudy throughout the day.
59,2022-10-17,73.1,47.9,58.2,58.2,0.0,,0.0,0.0,11.9,8.1,8.1,,Partially cloudy,Partly cloudy throughout the day.
52,2022-10-18,74.0,43.1,55.9,55.7,0.0,,0.0,0.0,13.4,8.1,8.1,,Partially cloudy,Clearing in the afternoon.
58,2022-10-19,74.9,44.1,56.6,56.6,0.0,,0.0,0.0,15.0,9.2,9.2,,Partially cloudy,Partly cloudy throughout the day.
54,2022-10-20,73.1,43.1,57.9,57.9,0.0,,0.0,0.0,17.9,8.1,8.1,,Partially cloudy,Partly cloudy throughout the day.
63,2022-10-21,64.1,47.0,55.0,54.7,0.0,,0.0,0.0,31.8,13.9,13.9,,Partially cloudy,Partly cloudy throughout the day.
52,2022-10-22,56.0,47.0,51.5,50.2,0.213,rain,0.0,0.0,30.9,13.9,13.9,,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
51,2022-10-23,59.0,38.9,49.8,48.2,0.012,rain,0.0,0.0,11.9,8.1,8.1,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
54,2022-10-24,57.8,46.1,51.4,48.9,0.044,rain,0.0,0.0,32.2,16.1,16.1,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
60,2022-10-25,59.0,41.0,49.2,47.2,0.422,rain,0.0,0.0,30.6,15.0,15.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
57,2022-10-26,56.9,41.0,49.0,46.4,0.112,rain,0.0,0.0,25.1,10.3,10.3,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
44,2022-10-27,62.1,35.1,48.1,45.7,0.0,,0.0,0.0,11.2,8.1,8.1,,Partially cloudy,Partly cloudy throughout the day.
56,2022-10-28,61.1,42.2,52.9,51.8,0.032,rain,0.0,0.0,13.0,9.2,9.2,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
57,2022-10-29,68.0,46.1,57.3,56.7,0.0,,0.0,0.0,9.4,8.1,8.1,,Partially cloudy,Partly cloudy throughout the day.
56,2022-10-30,63.0,51.2,56.8,56.8,0.0,,0.0,0.0,9.8,6.9,6.9,,Overcast,Cloudy skies throughout the day.
51,2022-10-31,59.0,50.0,53.9,53.8,0.533,rain,0.0,0.0,19.9,11.4,11.4,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
70,2022-11-01,53.1,38.9,46.7,44.6,0.962,rain,0.0,0.0,17.7,13.9,13.9,,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
61,2022-11-02,47.0,36.0,41.5,36.7,0.25,rain,0.0,0.0,20.4,12.8,12.8,,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
54,2022-11-03,48.8,34.1,41.8,36.6,0.0,,0.0,0.0,24.4,18.3,18.3,,Partially cloudy,Partly cloudy throughout the day.
48,2022-11-04,57.8,46.1,53.2,51.0,0.681,rain,0.0,0.0,42.7,20.8,20.8,,"Rain, Overcast",Cloudy skies throughout the day with rain.
51,2022-11-05,57.8,42.2,50.8,49.7,0.391,rain,0.0,0.0,39.6,16.1,16.1,,"Rain, Overcast",Cloudy skies throughout the day with rain.
57,2022-11-07,51.2,37.1,42.9,37.5,0.114,rain,0.0,0.0,33.3,24.2,24.2,,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
71,2022-11-08,47.0,36.0,41.0,36.1,0.0,,0.0,0.0,18.8,17.2,17.2,,Overcast,Cloudy skies throughout the day.
72,2022-11-09,52.1,28.1,39.4,36.5,0.0,,0.0,0.0,14.1,10.3,10.3,,Partially cloudy,Becoming cloudy in the afternoon.
67,2022-11-10,51.2,27.0,37.5,35.0,0.0,,0.0,0.0,9.6,5.8,5.8,,Partially cloudy,Partly cloudy throughout the day.
61,2022-11-11,47.0,32.0,40.9,37.9,0.135,rain,0.0,0.0,15.0,10.3,10.3,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
73,2022-11-12,48.8,33.6,41.8,38.7,0.0,,0.0,0.0,16.6,9.2,9.2,,Partially cloudy,Partly cloudy throughout the day.
49,2022-11-13,39.8,34.1,37.3,34.0,0.0,,0.0,0.0,15.9,9.2,9.2,,Overcast,Cloudy skies throughout the day.
63,2022-11-14,51.2,35.1,39.8,36.4,0.0,,0.0,0.0,14.1,11.4,11.4,,Partially cloudy,Clearing in the afternoon.
56,2022-11-15,52.1,29.0,39.6,35.3,0.0,,0.0,0.0,16.8,16.1,16.1,,Clear,Clear conditions throughout the day.
66,2022-11-17,47.0,25.1,33.8,30.7,0.0,,0.0,0.0,12.8,11.4,11.4,,Partially cloudy,Partly cloudy throughout the day.
66,2022-11-21,54.0,33.2,40.9,40.3,0.0,,0.0,0.0,8.5,4.7,4.7,,Partially cloudy,Partly cloudy throughout the day.
64,2022-11-22,57.8,33.2,45.1,42.7,0.099,rain,0.0,0.0,40.0,23.0,23.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
54,2022-11-23,47.0,37.1,43.3,41.3,0.0,,0.0,0.0,12.1,8.1,8.1,,Overcast,Cloudy skies throughout the day.
43,2022-11-24,44.1,38.9,42.0,40.6,0.0,,0.0,0.0,13.2,5.8,5.8,,Overcast,Cloudy skies throughout the day.
59,2022-11-25,54.0,33.2,41.9,38.1,0.233,rain,0.0,0.0,22.4,13.9,13.9,,"Rain, Overcast",Cloudy skies throughout the day with rain.
61,2022-11-26,47.0,34.5,38.8,37.0,0.0,,0.0,0.0,15.9,8.1,8.1,,Partially cloudy,Partly cloudy throughout the day.
47,2022-11-27,48.8,38.0,43.7,39.0,0.171,rain,0.0,0.0,23.3,15.0,15.0,,"Rain, Overcast",Cloudy skies throughout the day with rain.
59,2022-11-28,47.0,32.0,40.5,35.6,0.13,rain,0.0,0.0,24.8,12.8,12.8,,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
46,2022-11-29,46.1,34.1,40.7,35.0,0.024,rain,0.0,0.0,29.9,21.9,21.9,,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.
68,2022-12-01,39.8,28.1,35.8,29.7,0.075,"rain,snow",0.5,0.1,26.2,16.1,16.1,,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.
64,2022-12-02,47.0,27.0,37.8,31.8,0.0,,0.0,0.0,25.7,13.9,13.9,,Partially cloudy,Partly cloudy throughout the day.
44,2022-12-03,45.0,29.0,38.1,32.1,0.0,,0.0,0.0,16.3,13.9,13.9,,Partially cloudy,Partly cloudy throughout the day.
48,2022-12-04,42.2,33.2,36.0,33.7,0.036,"rain,snow",0.0,0.0,15.0,8.1,8.1,,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.
56,2022-12-05,37.1,35.1,35.7,33.2,0.0,,0.0,0.0,8.7,10.3,10.3,,Overcast,Cloudy skies throughout the day.
55,2022-12-06,39.8,36.0,37.4,35.5,0.0,,0.0,0.0,8.3,5.8,5.8,,Overcast,Cloudy skies throughout the day.
61,2022-12-07,45.0,35.1,39.9,35.2,0.0,,0.0,0.0,17.4,10.3,10.3,,Overcast,Cloudy skies throughout the day.
58,2022-12-08,47.0,38.0,42.6,37.6,0.628,rain,0.1,0.3,21.3,13.9,13.9,,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.
45,2022-12-10,50.0,43.1,46.5,40.8,0.058,rain,0.0,0.0,49.9,20.8,20.8,,"Rain, Overcast",Cloudy skies throughout the day with rain.
49,2022-12-11,48.8,39.8,43.6,41.2,0.024,rain,0.0,0.0,15.4,8.1,8.1,,"Rain, Overcast",Cloudy skies throughout the day with rain.
53,2022-12-12,48.8,36.0,42.4,40.7,0.012,rain,0.0,0.0,12.3,6.9,6.9,,"Rain, Overcast",Cloudy skies throughout the day with morning rain.
55,2022-12-13,43.1,32.0,37.5,36.0,0.0,,0.0,0.0,12.1,6.9,6.9,,Partially cloudy,Partly cloudy throughout the day.
45,2022-12-14,43.1,29.0,34.5,31.8,0.0,,0.0,0.0,14.5,9.2,9.2,,Partially cloudy,Partly cloudy throughout the day.
54,2022-12-15,42.2,30.8,35.3,29.7,0.0,,0.0,0.0,13.4,12.8,12.8,,Partially cloudy,Partly cloudy throughout the day.
74,2022-12-16,44.1,26.1,33.8,29.0,0.0,,0.0,0.0,12.3,12.8,12.8,,Clear,Clear conditions throughout the day.
41,2022-12-18,44.1,34.1,38.8,32.9,0.0,,0.0,0.0,11.2,12.8,12.8,,Overcast,Cloudy skies throughout the day.
51,2022-12-19,46.1,34.1,39.0,36.3,0.016,rain,0.0,0.0,9.8,6.9,6.9,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
61,2022-12-20,47.9,32.0,43.2,38.5,0.15,rain,0.0,0.0,23.0,15.0,15.0,,"Rain, Overcast",Cloudy skies throughout the day with rain.
61,2022-12-21,47.0,33.2,40.8,35.4,0.0,,0.0,0.0,15.2,13.9,13.9,,Partially cloudy,Partly cloudy throughout the day.
79,2022-12-22,29.9,25.1,27.0,16.4,0.098,snow,0.0,0.0,17.0,16.1,16.1,,"Snow, Overcast",Cloudy skies throughout the day with snow.
69,2022-12-23,34.1,25.1,30.3,27.3,0.117,"rain,snow",0.0,0.0,17.9,9.2,9.2,,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.
53,2022-12-24,55.1,33.2,45.9,44.0,0.575,rain,0.0,0.0,29.5,12.8,12.8,,"Rain, Overcast",Cloudy skies throughout the day with rain.
39,2022-12-25,62.1,47.0,54.2,54.0,0.0,,0.0,0.0,13.9,8.1,8.1,,Overcast,Cloudy skies throughout the day.
53,2022-12-26,59.0,53.1,55.9,55.9,0.576,rain,0.0,0.0,53.5,24.2,24.2,,"Rain, Overcast",Cloudy skies throughout the day with rain.
54,2022-12-28,50.0,41.0,45.3,40.3,0.125,rain,0.0,0.0,26.4,15.0,15.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
57,2022-12-29,50.0,42.2,46.1,41.6,0.583,rain,0.0,0.0,29.8,15.0,15.0,,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
53,2022-12-30,52.1,44.1,49.1,47.5,0.579,rain,0.0,0.0,29.3,11.4,11.4,,"Rain, Overcast",Cloudy skies throughout the day with rain.
64,2022-12-31,51.2,39.8,44.8,42.1,0.065,rain,0.0,0.0,19.7,18.3,18.3,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
44,2023-01-01,46.1,38.0,41.7,39.6,0.0,,0.0,0.0,13.0,9.2,9.2,,Overcast,Cloudy skies throughout the day.
66,2023-01-02,46.1,35.1,40.2,36.4,0.088,rain,0.0,0.0,24.4,16.1,16.1,,"Rain, Overcast",Cloudy skies throughout the day with rain.
66,2023-01-03,47.0,34.1,40.7,36.2,0.197,rain,0.0,0.0,24.8,10.3,10.3,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
57,2023-01-04,45.0,35.1,40.2,35.6,0.358,rain,0.0,0.0,37.4,13.9,13.9,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
48,2023-01-05,59.0,38.0,47.7,45.1,0.107,rain,0.0,0.0,35.1,21.9,21.9,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
45,2023-01-06,54.0,38.0,46.1,43.5,0.012,rain,0.0,0.0,29.1,11.4,11.4,,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
40,2023-01-07,53.1,46.1,47.9,46.3,0.272,rain,0.0,0.0,36.5,17.2,17.2,,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
55,2023-01-09,55.1,35.5,46.7,44.4,0.126,rain,0.0,0.0,44.1,19.7,19.7,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
11,2023-01-10,48.8,29.0,39.2,36.1,0.012,rain,0.0,0.0,23.7,13.9,13.9,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
5,2023-01-11,48.8,38.9,45.0,42.5,0.372,rain,0.0,0.0,30.2,13.9,13.9,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
3,2023-01-12,61.1,46.1,51.6,51.1,0.024,rain,0.0,0.0,43.2,15.0,15.0,,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.
5,2023-01-17,48.8,38.0,44.6,40.3,0.012,rain,0.0,0.0,17.7,15.0,15.0,,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.
1,2023-01-18,47.9,38.9,43.5,39.3,0.311,rain,0.0,0.0,28.9,12.8,12.8,,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.
1,2023-01-19,47.0,33.2,38.9,37.1,0.0,,0.0,0.0,8.7,5.8,5.8,,Partially cloudy,Partly cloudy throughout the day.
1,2023-01-20,38.0,34.1,36.4,33.1,0.0,,0.0,0.0,11.2,9.2,9.2,,Overcast,Cloudy skies throughout the day.
5,2023-01-21,46.1,33.2,38.1,33.2,0.024,rain,0.0,0.0,17.0,12.8,12.8,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
2,2023-01-22,47.0,29.0,37.5,34.1,0.0,,0.0,0.0,7.8,6.9,6.9,,Partially cloudy,Partly cloudy throughout the day.
4,2023-01-23,42.2,30.8,35.4,32.8,0.0,,0.0,0.0,16.3,8.1,8.1,,Partially cloudy,Partly cloudy throughout the day.
1,2023-01-24,38.0,32.0,34.8,32.1,0.0,,0.0,0.0,11.9,6.9,6.9,,Overcast,Cloudy skies throughout the day.
1,2023-01-25,42.2,35.1,38.3,35.8,0.0,,0.0,0.0,15.9,12.8,12.8,,Overcast,Cloudy skies throughout the day.
2,2023-01-26,42.2,38.0,39.9,37.4,0.0,,0.0,0.0,10.7,6.9,6.9,,Overcast,Cloudy skies throughout the day.
4,2023-01-27,48.8,38.0,42.9,38.6,0.059,rain,0.0,0.0,13.0,13.9,13.9,,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.
10,2023-01-28,48.8,37.1,43.1,39.1,0.235,rain,0.0,0.0,15.2,12.8,12.8,,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.
56,2023-02-01,54.0,25.1,35.7,33.3,0.0,,0.0,0.0,9.8,9.2,9.2,,Partially cloudy,Partly cloudy throughout the day.
62,2023-02-02,45.0,26.1,34.7,32.3,0.0,,0.0,0.0,16.6,5.8,5.8,,Partially cloudy,Partly cloudy throughout the day.
46,2023-02-04,51.2,39.8,45.9,43.2,0.0,,0.0,0.0,17.0,10.3,10.3,,Overcast,Cloudy skies throughout the day.
26,2023-02-05,50.0,39.8,45.6,40.9,0.179,rain,0.0,0.0,36.7,24.9,24.9,,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
57,2023-02-06,51.2,35.1,43.2,39.8,0.0,,0.0,0.0,12.3,11.4,11.4,,Partially cloudy,Partly cloudy throughout the day.
61,2023-02-07,50.0,35.1,42.7,37.6,0.119,rain,0.0,0.0,25.9,18.3,18.3,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
44,2023-02-08,50.0,30.8,39.0,35.7,0.0,,0.0,0.0,10.3,6.9,6.9,,Partially cloudy,Partly cloudy throughout the day.
51,2023-02-09,63.0,29.0,43.8,42.3,0.0,,0.0,0.0,16.1,11.4,11.4,,Partially cloudy,Clearing in the afternoon.
57,2023-02-10,54.0,42.2,47.9,45.4,0.0,,0.0,0.0,17.4,12.8,12.8,,Partially cloudy,Partly cloudy throughout the day.
54,2023-02-11,47.0,30.8,41.2,36.4,0.0,,0.0,0.0,20.6,13.9,13.9,,Partially cloudy,Partly cloudy throughout the day.
47,2023-02-12,50.0,29.9,39.7,38.3,0.0,,0.0,0.0,12.3,8.1,8.1,,Partially cloudy,Partly cloudy throughout the day.
55,2023-02-13,48.8,33.2,42.3,36.8,0.095,rain,0.1,0.0,29.1,17.2,17.2,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.
55,2023-02-15,45.0,25.1,33.0,29.4,0.0,,0.0,1.4,9.4,6.9,6.9,,Partially cloudy,Partly cloudy throughout the day.
53,2023-02-16,47.9,27.0,35.6,32.4,0.0,,0.0,0.5,10.5,5.8,5.8,,Partially cloudy,Partly cloudy throughout the day.
47,2023-02-17,55.1,27.0,38.5,35.3,0.0,,0.0,0.1,12.5,9.2,9.2,,Partially cloudy,Partly cloudy throughout the day.
43,2023-02-18,53.1,29.9,41.0,38.6,0.0,,0.0,0.0,9.6,6.9,6.9,,Partially cloudy,Partly cloudy throughout the day.
53,2023-02-19,56.0,32.0,43.6,41.9,0.0,,0.0,0.0,13.0,6.9,6.9,,Partially cloudy,Partly cloudy throughout the day.
59,2023-02-20,55.1,32.0,43.4,40.2,0.0,,0.0,0.0,21.5,11.4,11.4,,Partially cloudy,Partly cloudy throughout the day.
53,2023-02-21,47.0,34.1,41.2,35.6,0.439,"rain,snow",0.4,0.2,28.0,12.8,12.8,,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.
53,2023-02-23,41.0,26.1,35.0,26.1,0.0,"rain,snow",0.1,0.1,29.1,19.7,19.7,,Partially cloudy,Partly cloudy throughout the day.
50,2023-02-26,45.0,36.0,39.5,32.8,0.238,rain,0.8,0.8,27.5,16.1,16.1,,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.
54,2023-02-27,47.0,34.1,39.9,32.3,0.269,"rain,snow",0.0,0.3,34.7,21.6,21.6,,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.
